Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset
'K115330','F',28,'21/06/98',28.133333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K115340','M',30,'11/02/98',32.466667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115350','F',27,'17/10/98',24.200000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K115360','F',26,'04/04/96',55.066667,0,'Pre Pay','CAT 200','Active','S50'
'K115370','M',42,'21/12/96',46.366667,2,'Pre Pay','CAT 200','Churned','S50'
'K115380','M',57,'31/05/98',28.833333,1,'Pre Pay','CAT 200','Active','S80'
'K115390','M',35,'05/08/99',14.466667,1,'Pre Pay','CAT 200','Active','S50'
'K115400','F',33,'18/05/97',41.433333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115410','F',33,'18/03/96',55.633333,0,'Pre Pay','CAT 200','Active','S80'
'K115420','F',56,'03/03/99',19.633333,2,'Pre Pay','CAT 200','Active','S80'
'K115430','F',27,'10/08/96',50.800000,2,'Pre Pay','CAT 200','Active','S80'
'K115440','M',64,'19/11/98',23.100000,1,'Pre Pay','CAT 200','Churned','ASAD170'
'K115450','M',29,'08/08/96',50.866667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115460','F',34,'05/05/98',29.700000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115470','M',58,'25/08/97',38.133333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K115480','M',45,'19/05/97',41.400000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K115490','F',39,'27/07/99',14.766667,10,'Pre Pay','CAT 200','Active','ASAD170'
'K115500','F',39,'09/11/98',23.433333,1,'Pre Pay','CAT 200','Churned','ASAD170'
'K115510','F',30,'03/09/99',13.500000,3,'Pre Pay','CAT 200','Active','ASAD170'
'K115520','F',47,'09/06/98',28.533333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115530','M',31,'03/05/98',29.766667,5,'Pre Pay','CAT 200','Active','S80'
'K115540','F',44,'03/04/96',55.100000,1,'Pre Pay','CAT 200','Churned','S50'
'K115550','F',49,'02/10/98',24.700000,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K115560','F',26,'07/08/96',50.900000,2,'Pre Pay','CAT 200','Active','S80'
'K115570','M',41,'28/12/99',9.633333,0,'Pre Pay','CAT 200','Active','S50'
'K115580','F',47,'27/03/98',31.000000,3,'Pre Pay','CAT 200','Active','ASAD170'
'K115590','M',52,'05/05/96',54.033333,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K115600','F',30,'16/03/98',31.366667,2,'Pre Pay','CAT 200','Active','ASAD170'
'K115610','M',26,'01/08/99',14.600000,2,'Pre Pay','CAT 200','Active','S50'
'K115620','F',52,'20/08/98',26.133333,1,'Pre Pay','CAT 200','Churned','S50'
'K115630','F',32,'04/01/98',33.733333,0,'Pre Pay','CAT 200','Active','S50'
'K115640','F',36,'08/08/98',26.533333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K115650','M',30,'15/11/96',47.566667,1,'Pre Pay','CAT 200','Active','S50'
'K115660','F',35,'13/01/99',21.266667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K115670','M',27,'04/02/97',44.866667,8,'Pre Pay','CAT 200','Churned','ASAD90'
'K115680','F',54,'08/10/96',48.833333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115690','F',41,'13/07/98',27.400000,9,'Pre Pay','CAT 200','Active','S50'
'K115700','F',40,'09/03/96',55.933333,9,'Pre Pay','CAT 200','Churned','S80'
'K115710','F',37,'27/04/99',17.800000,1,'Pre Pay','CAT 200','Active','S50'
'K115720','M',37,'26/01/98',33.000000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K115730','M',48,'19/01/97',45.400000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115740','M',29,'03/03/96',56.133333,1,'Pre Pay','CAT 200','Active','S80'
'K115750','M',34,'12/11/96',47.666667,4,'Pre Pay','CAT 200','Active','ASAD170'
'K115760','M',27,'16/02/99',20.133333,10,'Pre Pay','CAT 200','Active','ASAD170'
'K115770','M',44,'15/12/96',46.566667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K115780','M',29,'20/03/99',19.066667,5,'Pre Pay','CAT 200','Churned','ASAD90'
'K115790','F',50,'09/11/97',35.600000,0,'Pre Pay','CAT 200','Active','ASAD170'
'K115800','M',33,'18/01/97',45.433333,0,'Pre Pay','CAT 200','Active','S80'
'K115810','F',33,'06/09/97',37.733333,0,'Pre Pay','CAT 200','Active','S80'
'K115820','M',31,'20/06/97',40.333333,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K115830','M',27,'12/06/97',40.600000,5,'Pre Pay','CAT 200','Churned','S80'
'K115840','F',44,'02/03/97',44.000000,1,'Pre Pay','CAT 200','Active','S50'
'K115850','F',38,'10/04/96',54.866667,0,'Pre Pay','CAT 200','Active','S80'
'K115860','F',28,'28/10/96',48.166667,1,'Pre Pay','CAT 200','Active','S50'
'K115870','F',31,'22/04/96',54.466667,2,'Pre Pay','CAT 200','Active','S50'
'K115880','F',29,'23/08/96',50.366667,8,'Pre Pay','CAT 200','Active','S50'
'K115890','M',27,'21/06/99',15.966667,6,'Pre Pay','CAT 200','Active','ASAD170'
'K115900','F',28,'01/02/99',20.633333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K115910','F',28,'19/04/99',18.066667,0,'Pre Pay','CAT 200','Active','S50'
'K115920','F',49,'01/04/97',43.000000,1,'Pre Pay','CAT 200','Active','S80'
'K115930','F',39,'02/05/99',17.633333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K115940','F',33,'03/08/97',38.866667,2,'Pre Pay','CAT 200','Active','S80'
'K115950','F',35,'28/10/96',48.166667,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K115960','F',28,'01/04/97',43.000000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K115970','M',26,'03/07/99',15.566667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K115980','M',41,'09/05/97',41.733333,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K115990','F',39,'06/08/98',26.600000,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116000','M',33,'28/05/96',53.266667,3,'Pre Pay','CAT 200','Active','ASAD170'
'K116010','M',28,'10/12/97',34.566667,2,'Pre Pay','CAT 200','Active','S50'
'K116020','M',27,'25/09/99',12.766667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116030','F',45,'13/06/97',40.566667,2,'Pre Pay','CAT 200','Active','S80'
'K116040','F',31,'26/03/96',55.366667,10,'Pre Pay','CAT 200','Active','S80'
'K116050','F',36,'03/10/97',36.833333,3,'Pre Pay','CAT 200','Active','S80'
'K116060','M',39,'02/03/96',56.166667,11,'Pre Pay','CAT 200','Active','S50'
'K116070','F',49,'19/08/98',26.166667,2,'Pre Pay','CAT 200','Active','ASAD170'
'K116080','M',27,'26/06/98',27.966667,0,'Pre Pay','CAT 200','Active','S50'
'K116090','F',52,'17/11/96',47.500000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K116100','M',32,'23/03/99',18.966667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116110','M',35,'24/05/97',41.233333,7,'Pre Pay','CAT 200','Active','ASAD170'
'K116120','F',59,'04/09/97',37.800000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116130','F',28,'27/08/97',38.066667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116140','F',33,'22/08/98',26.066667,1,'Pre Pay','CAT 200','Active','S50'
'K116150','F',42,'10/12/99',10.233333,5,'Pre Pay','CAT 200','Active','S50'
'K116160','M',49,'14/12/97',34.433333,0,'Pre Pay','CAT 200','Active','S80'
'K116170','F',32,'23/04/98',30.100000,0,'Pre Pay','CAT 200','Active','S80'
'K116180','F',29,'01/06/98',28.800000,2,'Pre Pay','CAT 200','Churned','S50'
'K116190','F',26,'10/11/98',23.400000,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K116200','F',42,'05/09/98',25.600000,7,'Pre Pay','CAT 200','Active','S50'
'K116210','F',38,'04/03/98',31.766667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116220','M',38,'07/02/98',32.600000,7,'Pre Pay','CAT 200','Active','S50'
'K116230','F',36,'25/01/97',45.200000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K116240','F',33,'31/10/97',35.900000,5,'Pre Pay','CAT 200','Active','ASAD170'
'K116250','M',40,'14/09/99',13.133333,2,'Pre Pay','CAT 200','Active','S80'
'K116260','M',26,'06/09/98',25.566667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116270','M',31,'07/02/98',32.600000,9,'Pre Pay','CAT 200','Active','ASAD170'
'K116280','F',26,'18/05/98',29.266667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116290','M',31,'09/08/99',14.333333,2,'Pre Pay','CAT 200','Active','S50'
'K116300','F',27,'09/10/97',36.633333,1,'Pre Pay','CAT 200','Active','S80'
'K116310','M',29,'18/10/99',12.000000,7,'Pre Pay','CAT 200','Active','S50'
'K116320','M',48,'27/07/99',14.766667,2,'Pre Pay','CAT 200','Active','S50'
'K116330','F',59,'28/07/98',26.900000,4,'Pre Pay','CAT 200','Active','ASAD170'
'K116340','F',62,'22/07/97',39.266667,6,'Pre Pay','CAT 200','Active','ASAD90'
'K116350','M',31,'14/12/97',34.433333,4,'Pre Pay','CAT 200','Active','S80'
'K116360','F',44,'19/01/98',33.233333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116370','F',50,'02/10/96',49.033333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116380','M',31,'03/08/97',38.866667,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K116390','F',27,'18/07/97',39.400000,0,'Pre Pay','CAT 200','Active','S80'
'K116400','F',77,'02/11/98',23.666667,1,'Pre Pay','CAT 200','Active','S50'
'K116410','M',30,'20/06/98',28.166667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116420','F',31,'28/01/98',32.933333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116430','M',55,'02/08/97',38.900000,3,'Pre Pay','CAT 200','Active','S80'
'K116440','F',34,'09/12/96',46.766667,1,'Pre Pay','CAT 200','Active','S80'
'K116450','M',31,'18/12/96',46.466667,0,'Pre Pay','CAT 200','Active','S50'
'K116460','F',45,'05/12/97',34.733333,2,'Pre Pay','CAT 200','Active','S50'
'K116470','F',26,'28/01/97',45.100000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116480','F',52,'26/03/98',31.033333,1,'Pre Pay','CAT 200','Active','S50'
'K116490','F',43,'17/09/98',25.200000,2,'Pre Pay','CAT 200','Active','S80'
'K116500','F',33,'02/01/97',45.966667,0,'Pre Pay','CAT 200','Active','S80'
'K116510','M',30,'26/01/96',57.366667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116520','M',63,'22/03/96',55.500000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116530','M',27,'08/08/96',50.866667,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K116540','M',26,'27/05/98',28.966667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116550','F',30,'04/10/97',36.800000,5,'Pre Pay','CAT 200','Active','S50'
'K116560','F',36,'20/02/97',44.333333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116570','M',54,'19/10/98',24.133333,0,'Pre Pay','CAT 200','Active','S50'
'K116580','F',44,'18/08/99',14.033333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116590','M',31,'23/11/99',10.800000,2,'Pre Pay','CAT 200','Active','S80'
'K116600','F',37,'09/06/96',52.866667,0,'Pre Pay','CAT 200','Active','S50'
'K116610','M',28,'15/05/98',29.366667,0,'Pre Pay','CAT 200','Active','S80'
'K116620','M',28,'26/12/96',46.200000,7,'Pre Pay','CAT 200','Active','ASAD170'
'K116630','M',28,'12/01/99',21.300000,2,'Pre Pay','CAT 200','Churned','ASAD170'
'K116640','F',40,'08/03/97',43.800000,2,'Pre Pay','CAT 200','Active','S50'
'K116650','M',30,'23/04/96',54.433333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K116660','F',49,'06/03/99',19.533333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116670','M',31,'07/02/98',32.600000,7,'Pre Pay','CAT 200','Churned','ASAD90'
'K116680','M',40,'12/12/97',34.500000,0,'Pre Pay','CAT 200','Active','S80'
'K116690','M',42,'17/03/97',43.500000,10,'Pre Pay','CAT 200','Active','S50'
'K116700','F',45,'11/02/97',44.633333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K116710','M',29,'19/09/96',49.466667,1,'Pre Pay','CAT 200','Active','ASAD90'
'K116720','F',46,'23/04/98',30.100000,8,'Pre Pay','CAT 200','Active','ASAD170'
'K116730','F',26,'14/02/99',20.200000,2,'Pre Pay','CAT 200','Active','ASAD170'
'K116740','M',28,'26/03/99',18.866667,2,'Pre Pay','CAT 200','Active','S50'
'K116750','M',52,'22/03/99',19.000000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K116760','M',30,'04/08/98',26.666667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116770','F',41,'15/01/99',21.200000,0,'Pre Pay','CAT 200','Active','S50'
'K116780','M',33,'11/02/98',32.466667,8,'Pre Pay','CAT 200','Churned','ASAD90'
'K116790','M',27,'25/05/99',16.866667,2,'Pre Pay','CAT 200','Active','S80'
'K116800','F',45,'28/05/98',28.933333,11,'Pre Pay','CAT 200','Active','ASAD170'
'K116810','F',48,'24/12/96',46.266667,1,'Pre Pay','CAT 200','Active','S50'
'K116820','F',41,'15/12/99',10.066667,4,'Pre Pay','CAT 200','Churned','ASAD90'
'K116830','F',31,'25/04/96',54.366667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116840','M',26,'03/12/96',46.966667,1,'Pre Pay','CAT 200','Active','S80'
'K116850','F',31,'09/08/97',38.666667,4,'Pre Pay','CAT 200','Active','ASAD170'
'K116860','M',53,'03/02/97',44.900000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116870','F',28,'01/02/99',20.633333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K116880','M',39,'07/03/98',31.666667,5,'Pre Pay','CAT 200','Active','S80'
'K116890','F',32,'19/11/98',23.100000,2,'Pre Pay','CAT 200','Active','ASAD170'
'K116900','M',31,'21/06/98',28.133333,0,'Pre Pay','CAT 200','Active','S50'
'K116910','M',31,'01/07/97',39.966667,0,'Pre Pay','CAT 200','Active','S50'
'K116920','F',48,'11/08/99',14.266667,0,'Pre Pay','CAT 200','Active','S50'
'K116930','M',47,'05/08/97',38.800000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K116940','M',33,'09/01/98',33.566667,0,'Pre Pay','CAT 200','Active','S50'
'K116950','M',32,'28/12/97',33.966667,2,'Pre Pay','CAT 200','Active','S80'
'K116960','F',36,'08/09/96',49.833333,9,'Pre Pay','CAT 200','Active','S50'
'K116970','M',29,'09/09/97',37.633333,0,'Pre Pay','CAT 200','Active','S50'
'K116980','F',43,'04/02/98',32.700000,2,'Pre Pay','CAT 200','Active','S50'
'K116990','M',29,'16/12/99',10.033333,11,'Pre Pay','CAT 200','Churned','ASAD90'
'K117000','M',44,'18/01/97',45.433333,1,'Pre Pay','CAT 200','Active','S80'
'K117010','F',55,'03/12/98',22.633333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117020','M',51,'07/04/97',42.800000,2,'Pre Pay','CAT 200','Active','S80'
'K117030','M',40,'11/07/96',51.800000,1,'Pre Pay','CAT 200','Active','S80'
'K117040','M',34,'04/08/96',51.000000,0,'Pre Pay','CAT 200','Active','S80'
'K117050','M',38,'23/09/98',25.000000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117060','M',34,'28/02/98',31.900000,0,'Pre Pay','CAT 200','Active','S50'
'K117070','F',34,'10/12/97',34.566667,0,'Pre Pay','CAT 200','Active','S50'
'K117080','M',30,'14/10/99',12.133333,1,'Pre Pay','CAT 200','Active','S80'
'K117090','F',48,'26/04/98',30.000000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117100','M',40,'15/11/96',47.566667,1,'Pre Pay','CAT 200','Active','S80'
'K117110','F',28,'19/09/96',49.466667,0,'Pre Pay','CAT 200','Active','S80'
'K117120','F',31,'04/03/96',56.100000,2,'Pre Pay','CAT 200','Active','S50'
'K117130','F',31,'20/03/97',43.400000,7,'Pre Pay','CAT 200','Churned','ASAD90'
'K117140','M',41,'06/12/96',46.866667,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117150','F',44,'22/01/99',20.966667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117160','F',55,'16/01/96',57.700000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117170','M',37,'23/04/99',17.933333,0,'Pre Pay','CAT 200','Active','S50'
'K117180','M',27,'10/05/98',29.533333,8,'Pre Pay','CAT 200','Active','ASAD170'
'K117190','M',32,'04/04/99',18.566667,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117200','F',29,'12/10/98',24.366667,3,'Pre Pay','CAT 200','Churned','ASAD90'
'K117210','M',44,'03/10/99',12.500000,10,'Pre Pay','CAT 200','Active','S50'
'K117220','M',26,'05/05/97',41.866667,3,'Pre Pay','CAT 200','Churned','ASAD90'
'K117230','M',38,'31/10/98',23.733333,3,'Pre Pay','CAT 200','Active','S80'
'K117240','F',42,'01/05/99',17.666667,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117250','M',44,'05/01/99',21.533333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117260','M',28,'21/10/98',24.066667,2,'Pre Pay','CAT 200','Active','S80'
'K117270','F',50,'22/05/99',16.966667,7,'Pre Pay','CAT 200','Active','S80'
'K117280','F',30,'07/08/97',38.733333,8,'Pre Pay','CAT 200','Churned','ASAD90'
'K117290','M',29,'13/07/97',39.566667,2,'Pre Pay','CAT 200','Active','S80'
'K117300','M',27,'13/01/99',21.266667,0,'Pre Pay','CAT 200','Active','S50'
'K117310','M',33,'05/08/98',26.633333,0,'Pre Pay','CAT 200','Active','S80'
'K117320','M',34,'14/08/97',38.500000,1,'Pre Pay','CAT 200','Active','S80'
'K117330','M',36,'18/01/96',57.633333,1,'Pre Pay','CAT 200','Active','S50'
'K117340','F',31,'02/03/97',44.000000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117350','F',56,'23/02/98',32.066667,9,'Pre Pay','CAT 200','Churned','ASAD90'
'K117360','M',32,'28/04/98',29.933333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117370','M',39,'02/08/96',51.066667,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117380','M',32,'17/02/97',44.433333,0,'Pre Pay','CAT 200','Active','S80'
'K117390','M',36,'28/11/97',34.966667,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K117400','M',44,'27/04/96',54.300000,8,'Pre Pay','CAT 200','Active','S50'
'K117410','M',27,'12/08/96',50.733333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K117420','F',37,'17/03/98',31.333333,1,'Pre Pay','CAT 200','Active','S50'
'K117430','F',36,'11/05/96',53.833333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117440','M',34,'13/07/99',15.233333,1,'Pre Pay','CAT 200','Active','S80'
'K117450','M',27,'05/06/97',40.833333,10,'Pre Pay','CAT 200','Churned','ASAD90'
'K117460','F',32,'02/12/97',34.833333,8,'Pre Pay','CAT 200','Active','S50'
'K117470','F',36,'25/04/96',54.366667,10,'Pre Pay','CAT 200','Active','ASAD170'
'K117480','M',35,'07/07/99',15.433333,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K117490','M',45,'08/12/97',34.633333,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117500','F',59,'31/10/97',35.900000,0,'Pre Pay','CAT 200','Active','ASAD170'
'K117510','M',62,'28/02/99',19.733333,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K117520','F',46,'12/04/99',18.300000,7,'Pre Pay','CAT 200','Active','S50'
'K117530','F',27,'19/05/97',41.400000,4,'Pre Pay','CAT 200','Active','ASAD170'
'K117540','M',27,'06/03/96',56.033333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K117550','F',32,'11/12/99',10.200000,3,'Pre Pay','CAT 200','Churned','S50'
'K117560','F',40,'20/02/97',44.333333,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117570','M',58,'14/01/96',57.766667,0,'Pre Pay','CAT 200','Active','S50'
'K117580','M',35,'10/10/96',48.766667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117590','M',27,'22/10/96',48.366667,2,'Pre Pay','CAT 200','Active','S80'
'K117600','M',31,'24/07/99',14.866667,1,'Pre Pay','CAT 200','Active','S50'
'K117610','M',51,'10/09/96',49.766667,0,'Pre Pay','CAT 200','Active','S80'
'K117620','M',33,'12/07/98',27.433333,1,'Pre Pay','CAT 200','Active','S80'
'K117630','M',50,'25/07/96',51.333333,2,'Pre Pay','CAT 200','Active','S80'
'K117640','M',43,'09/12/99',10.266667,0,'Pre Pay','CAT 200','Active','S80'
'K117650','M',46,'12/08/96',50.733333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117660','F',29,'17/09/97',37.366667,6,'Pre Pay','CAT 200','Active','S80'
'K117670','M',37,'05/06/98',28.666667,2,'Pre Pay','CAT 200','Active','S50'
'K117680','F',52,'18/07/96',51.566667,5,'Pre Pay','CAT 200','Active','S80'
'K117690','F',37,'24/09/99',12.800000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117700','M',31,'11/08/99',14.266667,5,'Pre Pay','CAT 200','Churned','ASAD90'
'K117710','M',31,'19/09/99',12.966667,1,'Pre Pay','CAT 200','Active','S80'
'K117720','F',37,'13/08/96',50.700000,0,'Pre Pay','CAT 200','Active','S80'
'K117730','M',47,'03/10/99',12.500000,0,'Pre Pay','CAT 200','Active','S80'
'K117740','M',40,'20/05/98',29.200000,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117750','F',49,'09/02/96',56.900000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117760','F',29,'22/11/99',10.833333,2,'Pre Pay','CAT 200','Churned','ASAD90'
'K117770','M',34,'03/05/99',17.600000,2,'Pre Pay','CAT 200','Active','S80'
'K117780','M',26,'03/10/98',24.666667,6,'Pre Pay','CAT 200','Churned','ASAD90'
'K117790','F',29,'07/09/96',49.866667,1,'Pre Pay','CAT 200','Active','S80'
'K117800','F',51,'05/12/97',34.733333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117810','F',42,'27/09/99',12.700000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117820','M',31,'12/12/99',10.166667,1,'Pre Pay','CAT 200','Churned','ASAD90'
'K117830','F',50,'31/08/97',37.933333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117840','F',31,'17/07/99',15.100000,0,'Pre Pay','CAT 200','Active','S80'
'K117850','F',33,'01/09/98',25.733333,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117860','M',47,'02/01/98',33.800000,1,'Pre Pay','CAT 200','Active','ASAD170'
'K117870','M',31,'23/02/97',44.233333,2,'Pre Pay','CAT 200','Active','ASAD170'
'K117880','F',44,'20/03/96',55.566667,2,'Pre Pay','CAT 200','Active','S50'
'K117890','M',39,'13/12/98',22.300000,1,'Pre Pay','CAT 200','Active','S80'
'K117900','M',33,'15/12/96',46.566667,0,'Pre Pay','CAT 200','Active','S80'
'K117910','M',35,'26/09/96',49.233333,10,'Pre Pay','CAT 200','Churned','ASAD90'
'K117920','F',49,'08/06/98',28.566667,2,'Pre Pay','CAT 200','Active','S50'
'K117930','F',29,'07/10/96',48.866667,0,'Pre Pay','CAT 200','Active','S80'
'K117940','F',30,'28/02/99',19.733333,0,'Pre Pay','CAT 200','Active','ASAD170'
'K117950','F',31,'04/04/96',55.066667,2,'Pre Pay','CAT 200','Active','S50'
'K117960','M',26,'28/10/96',48.166667,2,'Pre Pay','CAT 200','Active','S50'
'K117970','M',34,'14/10/99',12.133333,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K117980','M',39,'02/09/96',50.033333,1,'Pre Pay','CAT 200','Active','S50'
'K117990','M',28,'08/10/96',48.833333,1,'Pre Pay','CAT 200','Active','S80'
'K118000','M',32,'19/09/98',25.133333,0,'Pre Pay','CAT 200','Churned','S50'
'K118010','M',39,'22/02/96',56.466667,2,'Pre Pay','CAT 200','Active','ASAD170'
'K118020','M',37,'11/10/99',12.233333,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K118030','F',29,'15/04/97',42.533333,0,'Pre Pay','CAT 200','Active','S80'
'K118040','M',42,'04/02/97',44.866667,2,'Pre Pay','CAT 200','Active','S80'
'K118050','M',64,'16/12/98',22.200000,0,'Pre Pay','CAT 200','Active','ASAD170'
'K118060','M',46,'05/01/97',45.866667,0,'Pre Pay','CAT 200','Active','ASAD170'
'K118070','F',51,'27/06/98',27.933333,6,'Pre Pay','CAT 200','Active','ASAD170'
'K118080','F',35,'19/09/96',49.466667,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K118090','M',35,'25/11/96',47.233333,8,'Pre Pay','CAT 200','Churned','ASAD90'
'K118100','M',38,'12/10/99',12.200000,0,'Pre Pay','CAT 200','Churned','ASAD90'
'K118110','M',37,'17/02/96',56.633333,8,'Pre Pay','CAT 200','Active','S50'
