Customer_ID,Product_01,Product_02,Product_03,Product_04,Product_05,Product_06,Product_07,Product_08,Product_09,Product_10,Product_11,Product_12
K169900,T,T,T,T,F,F,F,F,F,T,F,F
K169910,T,T,T,T,T,T,T,F,F,F,T,F
K169920,F,F,F,F,F,F,F,T,T,T,F,T
K169930,T,T,T,T,F,F,F,F,F,F,F,F
K169940,T,T,T,T,F,F,F,T,T,T,F,F
K169950,T,F,F,T,T,F,T,F,F,F,F,F
K169960,T,T,F,T,F,F,F,F,F,T,F,F
K169970,F,F,F,F,F,F,F,T,T,T,F,F
K169980,F,F,T,T,F,F,F,T,F,T,T,F
K169990,F,T,F,T,T,T,T,F,F,F,F,F
K170000,F,F,F,F,F,F,F,T,T,T,F,F
K170010,T,F,T,T,T,T,T,F,F,F,F,T
K170020,T,F,T,T,T,F,T,T,T,T,F,F
K170030,T,T,T,T,T,T,F,T,T,T,F,F
K170040,T,T,T,T,F,F,F,F,F,F,F,F
K170050,F,T,T,T,F,F,F,F,T,F,T,T
K170060,T,T,T,T,T,T,T,F,F,F,F,F
K170070,T,F,T,T,F,F,F,F,T,T,T,T
K170080,T,F,F,T,F,F,F,F,F,F,F,F
K170090,T,T,T,T,T,F,T,F,T,F,T,T
K170100,T,T,T,T,T,F,F,F,T,T,F,F
K170110,T,T,T,T,T,T,T,T,T,T,T,T
K170120,F,F,F,F,F,F,F,T,T,T,F,T
K170130,T,F,T,F,F,F,F,T,T,T,T,T
K170140,F,F,F,F,F,F,F,F,T,T,F,F
K170150,T,T,T,T,F,F,F,F,F,F,F,F
K170160,T,T,T,T,F,F,F,T,F,T,T,F
K170170,T,T,F,F,F,F,F,F,F,F,F,F
K170180,F,T,T,T,F,F,F,F,T,F,T,T
K170190,T,F,T,T,F,F,F,F,T,F,F,F
K170200,T,T,T,T,F,F,F,T,F,T,T,F
K170210,F,T,T,T,F,F,F,F,F,F,F,F
K170220,F,F,F,F,F,T,F,T,T,T,F,F
K170230,T,T,T,T,F,F,F,F,F,F,F,F
K170240,F,F,F,F,F,F,F,F,T,T,F,T
K170250,F,F,F,F,F,F,F,T,T,T,T,T
K170260,T,T,F,T,F,F,F,F,F,F,F,F
K170270,F,F,T,T,F,F,F,F,F,F,F,F
K170280,T,T,T,T,F,F,F,F,F,F,T,T
K170290,T,T,T,T,F,F,F,F,F,F,T,T
K170300,F,F,F,T,F,F,F,F,T,T,F,F
K170310,T,F,T,T,F,F,F,F,F,F,T,T
K170320,T,F,T,T,T,F,F,F,F,F,F,F
K170330,F,F,F,F,F,F,F,T,T,T,T,T
K170340,T,T,F,T,T,T,T,F,F,F,F,F
K170350,F,T,T,F,F,F,F,F,F,F,T,F
K170360,F,F,F,F,T,F,F,T,T,T,T,F
K170370,F,T,T,T,T,T,T,F,F,F,F,F
K170380,T,T,T,T,F,T,T,T,F,F,T,T
K170390,F,F,F,F,F,F,F,F,T,T,T,T
K170400,T,T,T,T,T,T,T,F,F,F,F,F
K170410,T,T,F,T,F,F,T,F,F,F,F,T
K170420,T,F,T,T,T,F,F,F,F,F,F,F
K170430,F,F,F,F,F,F,F,T,F,T,F,F
K170440,T,T,T,T,F,F,F,F,F,F,F,F
K170450,F,F,F,F,T,F,T,T,T,T,F,F
K170460,T,T,T,T,T,T,T,T,F,T,F,F
K170470,T,F,T,T,F,F,T,F,F,F,T,T
K170480,F,T,T,T,T,T,T,F,F,F,F,F
K170490,T,T,T,T,F,F,F,F,F,F,F,T
K170500,T,T,T,T,T,T,T,F,T,T,T,T
K170510,T,T,F,T,T,F,T,T,T,T,F,F
K170520,T,F,T,T,F,F,F,F,F,F,F,F
K170530,F,F,F,F,T,T,T,T,F,T,F,F
K170540,F,F,F,F,F,F,F,F,T,T,F,F
K170550,T,T,T,T,T,F,F,F,F,F,T,T
K170560,F,F,F,F,F,F,F,T,T,T,F,F
K170570,F,T,T,T,F,F,F,F,F,F,F,F
K170580,T,T,T,F,T,F,F,F,F,F,F,F
K170590,T,F,F,F,F,F,F,T,T,T,T,T
K170600,T,T,F,T,F,F,F,F,F,F,T,T
K170610,T,T,F,T,F,F,F,T,T,T,F,F
K170620,F,T,T,T,F,T,T,F,F,F,T,F
K170630,T,T,T,T,F,F,F,F,F,F,F,F
K170640,F,F,F,F,F,F,F,T,T,F,F,F
K170650,F,F,F,F,F,F,F,F,T,T,F,T
K170660,F,F,F,F,F,F,F,F,T,T,T,F
K170670,F,F,F,F,F,F,F,T,T,T,F,F
K170680,F,F,F,F,F,F,F,T,T,T,F,F
K170690,T,T,F,T,F,F,F,F,F,F,F,F
K170700,F,F,T,T,F,F,F,T,F,T,F,T
K170710,T,F,T,T,F,F,F,F,T,T,T,T
K170720,F,T,T,T,F,F,F,F,F,F,T,F
K170730,T,T,T,T,T,F,T,F,T,F,F,F
K170740,T,T,T,F,F,T,F,F,F,F,F,F
K170750,F,T,T,T,F,F,F,T,T,T,F,T
K170760,F,F,F,F,T,F,F,T,F,T,T,T
K170770,F,F,F,F,T,T,T,T,F,T,F,F
K170780,F,F,F,F,T,F,F,F,T,T,F,F
K170790,F,T,T,T,T,T,F,F,T,T,F,F
K170800,T,T,T,T,F,T,F,F,F,F,F,F
K170810,T,T,T,F,T,T,T,F,F,F,T,T
K170820,T,T,T,T,F,F,F,T,F,F,T,F
K170830,T,T,T,T,T,T,T,F,F,F,F,F
K170840,T,T,F,F,T,T,T,T,T,T,F,F
K170850,T,F,F,F,F,T,F,F,T,T,F,F
K170860,T,T,T,F,F,F,F,F,F,F,F,F
K170870,T,T,T,T,F,F,F,F,T,F,F,F
K170880,F,F,F,F,T,F,F,T,T,F,F,F
K170890,T,T,T,T,F,F,F,T,F,F,T,T
K170900,T,T,F,T,T,T,F,T,F,F,F,F
K170910,F,F,F,F,F,F,F,T,T,T,F,F
K170920,T,T,T,T,F,F,F,F,F,F,F,F
K170930,F,T,T,T,T,T,T,T,T,T,F,F
K170940,F,F,T,T,F,F,F,T,F,T,T,T
K170950,T,T,T,F,F,F,F,F,F,T,F,F
K170960,F,F,F,F,F,F,F,T,T,F,F,F
K170970,T,F,T,T,T,T,F,F,F,F,T,T
K170980,F,T,T,T,F,F,F,F,F,F,T,F
K170990,T,T,F,T,F,F,F,T,T,F,F,T
K171000,T,T,T,T,F,F,F,F,F,F,T,F
K171010,F,T,T,T,F,F,F,F,F,F,F,F
K171020,T,T,T,F,F,F,F,F,F,F,F,F
K171030,F,T,T,T,F,F,F,F,F,F,T,T
K171040,T,F,T,T,F,F,F,F,F,F,F,F
K171050,T,T,T,T,F,T,F,F,F,F,T,T
K171060,F,T,T,T,F,F,F,F,F,F,F,F
K171070,F,T,T,T,F,F,F,F,F,F,F,F
K171080,T,T,F,F,F,F,F,T,T,T,F,F
K171090,T,T,T,T,F,F,F,T,T,T,F,F
K171100,T,T,T,T,F,F,F,T,T,T,F,F
K171110,F,T,T,T,F,F,F,T,T,T,T,T
K171120,T,T,T,T,F,F,F,T,F,F,F,T
K171130,F,T,F,T,F,F,F,F,F,T,F,F
K171140,F,F,F,F,F,T,T,T,T,T,F,F
K171150,T,T,T,T,T,T,T,T,F,T,F,F
K171160,T,F,T,T,F,F,F,F,T,F,F,F
K171170,F,T,T,T,F,F,F,F,F,F,F,T
K171180,T,T,T,T,T,T,T,F,F,F,F,F
K171190,T,T,T,T,F,F,F,F,F,F,T,T
K171200,F,F,F,F,T,T,T,T,T,T,F,F
K171210,F,F,F,F,T,T,F,T,T,T,F,F
K171220,T,T,T,T,T,T,F,F,F,F,T,F
K171230,T,T,T,T,T,T,F,F,T,T,F,F
K171240,T,T,T,T,F,F,F,F,F,F,F,F
K171250,T,T,T,T,F,F,T,F,F,F,F,F
K171260,F,T,F,T,F,F,F,F,F,F,F,F
K171270,F,T,F,F,F,F,F,T,T,T,F,F
K171280,T,T,T,T,F,F,F,F,F,F,F,F
K171290,F,F,F,F,F,F,F,T,T,T,T,F
K171300,T,T,T,T,F,F,F,F,F,F,T,F
K171310,F,F,F,F,F,F,F,T,T,T,F,F
K171320,T,T,T,T,T,T,F,F,T,T,F,F
K171330,F,F,F,F,F,T,T,T,T,T,T,F
K171340,T,F,T,T,T,T,T,T,T,T,T,T
K171350,T,T,T,T,F,F,F,F,F,F,F,F
K171360,T,T,T,T,F,T,F,F,F,F,F,F
K171370,T,T,F,T,F,F,F,F,F,F,T,F
K171380,T,T,T,T,F,F,T,F,F,F,F,T
K171390,T,T,T,T,T,T,T,F,F,F,T,T
K171400,F,F,F,T,F,F,F,T,T,T,F,F
K171410,T,T,T,T,F,F,F,F,T,T,F,F
K171420,T,F,T,F,F,F,F,F,F,F,T,F
K171430,T,T,T,T,T,F,T,F,T,F,F,F
K171440,F,F,F,F,F,F,F,T,T,T,F,F
K171450,F,T,T,T,T,F,T,F,F,F,F,F
K171460,T,T,T,T,T,T,T,F,F,F,T,F
K171470,T,T,T,T,F,F,F,F,F,F,T,T
K171480,T,T,T,T,F,F,F,F,F,F,F,F
K171490,T,T,T,T,T,T,T,T,T,T,F,F
K171500,T,T,T,T,F,F,F,F,F,F,T,T
K171510,T,T,T,T,F,F,F,F,F,F,T,F
K171520,F,F,F,F,F,F,F,T,T,T,T,T
K171530,T,T,F,T,F,F,F,T,T,T,F,F
K171540,F,F,F,F,F,F,F,F,T,T,T,F
K171550,F,F,F,F,F,F,F,T,T,T,F,F
K171560,F,F,F,F,F,F,T,T,T,T,F,F
K171570,T,T,F,T,F,T,F,T,F,F,T,T
K171580,F,F,F,F,F,F,F,T,T,T,F,F
K171590,T,T,T,T,F,F,F,F,T,T,F,F
K171600,T,T,T,T,T,T,T,F,F,F,F,F
K171610,T,T,T,T,T,T,T,F,T,T,F,F
K171620,T,T,T,T,T,F,F,F,F,F,F,F
K171630,T,T,T,T,F,F,F,F,F,F,F,F
K171640,F,F,F,F,F,T,F,T,T,T,T,T
K171650,T,T,T,T,T,T,T,T,T,T,F,F
K171660,F,T,T,T,F,F,F,F,F,F,F,T
K171670,T,T,T,T,F,F,T,F,F,F,F,F
K171680,F,F,F,F,F,F,F,T,T,T,F,F
K171690,T,T,F,T,F,F,F,T,T,F,F,F
K171700,T,T,F,T,F,F,F,F,F,F,F,F
K171710,F,T,T,T,F,F,F,T,T,T,F,F
K171720,F,F,F,F,F,F,F,T,T,T,T,T
K171730,T,T,F,T,F,F,F,T,T,T,T,F
K171740,T,F,F,T,F,F,F,T,T,T,F,F
K171750,F,F,F,F,T,T,F,F,T,T,T,F
K171760,T,T,T,T,F,F,F,T,T,T,F,F
K171770,T,T,T,F,F,F,F,F,F,F,F,T
K171780,T,F,T,T,F,F,F,F,F,T,F,T
K171790,F,F,F,F,T,F,F,T,T,T,T,T
K171800,F,F,F,F,F,F,F,T,T,T,T,T
K171810,T,F,T,T,F,F,F,F,F,F,F,F
K171820,T,T,F,T,F,F,F,F,F,F,F,F
K171830,T,T,T,T,F,F,F,F,F,F,F,F
K171840,F,T,T,T,F,T,T,T,F,F,F,F
K171850,F,T,T,F,F,F,F,F,F,F,F,F
K171860,T,T,T,T,F,F,F,F,F,F,F,F
K171870,T,T,T,T,T,T,T,F,F,F,F,T
K171880,T,F,T,T,F,F,T,T,T,F,F,F
K171890,T,T,T,T,F,F,F,F,F,F,F,F
K171900,F,T,T,T,F,F,F,T,T,T,F,F
K171910,F,T,T,T,T,T,F,T,T,T,F,F
K171920,T,F,T,T,F,F,F,F,F,F,F,F
K171930,F,T,T,T,F,F,F,F,F,F,T,F
K171940,T,T,T,T,F,F,F,F,F,F,F,F
K171950,T,T,T,T,F,F,F,T,T,F,F,F
K171960,F,F,F,F,F,T,T,F,T,T,F,F
K171970,F,T,T,T,T,T,F,T,F,F,F,F
K171980,F,F,F,F,F,F,T,T,T,T,F,F
K171990,F,F,F,F,T,F,F,F,T,T,T,T
K172000,T,T,T,T,F,F,F,F,F,T,F,F
K172010,T,T,F,F,T,F,T,F,F,F,F,T
K172020,T,T,T,F,F,F,F,F,T,F,T,T
K172030,T,T,F,T,F,F,F,F,F,F,T,T
K172040,F,F,F,F,F,F,F,T,T,T,F,F
K172050,F,F,F,F,F,F,F,F,T,T,T,F
K172060,F,F,F,F,F,F,F,T,T,T,F,F
K172070,T,T,T,T,F,F,F,F,F,F,F,F
K172080,F,F,F,F,F,F,F,T,T,T,F,F
K172090,F,T,T,T,T,T,T,F,F,F,F,F
K172100,F,F,F,T,F,F,F,T,T,T,T,F
K172110,T,T,F,F,T,T,T,T,F,F,T,F
K172120,T,T,F,T,F,F,F,F,F,F,F,F
K172130,T,T,T,F,F,F,F,T,T,F,F,F
K172140,T,T,F,T,F,T,T,F,T,F,T,F
K172150,T,T,T,T,F,F,F,F,F,F,F,F
K172160,F,F,F,F,T,T,T,F,T,T,F,F
K172170,T,T,T,T,F,T,F,T,T,T,F,F
K172180,F,F,F,F,T,T,T,F,T,T,T,F
K172190,T,T,T,T,T,T,F,F,T,T,F,F
K172200,F,F,F,F,F,F,F,F,T,T,F,F
K172210,T,T,F,T,F,F,T,F,F,F,F,F
K172220,T,F,T,T,F,F,F,F,F,F,T,T
K172230,T,T,T,T,T,F,F,F,F,F,T,F
K172240,F,F,F,F,F,F,F,T,T,T,F,F
K172250,F,T,T,T,F,F,F,F,F,F,F,F
K172260,T,T,T,T,F,T,T,F,F,F,F,F
K172270,T,T,F,T,F,F,F,T,F,T,F,F
K172280,T,T,T,T,F,F,F,F,F,F,F,F
K172290,F,F,F,T,F,F,F,T,T,T,F,F
K172300,T,T,T,F,F,F,F,F,T,T,F,F
K172310,F,F,F,F,F,F,F,T,T,T,F,F
K172320,T,F,T,T,F,F,F,F,T,T,F,F
K172330,F,F,T,T,F,F,F,T,T,T,F,F
K172340,T,T,T,F,F,F,F,F,F,T,T,F
K172350,T,T,T,F,F,T,F,F,F,F,T,F
K172360,T,T,F,T,F,F,F,F,F,T,F,T
K172370,T,T,F,T,F,F,T,T,T,T,F,T
K172380,T,T,F,T,F,T,F,T,T,T,T,T
K172390,T,F,T,T,F,F,T,F,F,F,F,F
K172400,T,T,T,T,F,F,F,F,F,F,F,F
K172410,T,T,T,T,F,T,F,F,F,F,F,F
K172420,T,T,T,F,T,F,F,T,T,T,T,F
K172430,T,T,F,T,F,F,F,F,F,F,F,F
K172440,T,T,T,T,F,T,F,F,F,F,F,F
K172450,T,T,T,T,T,T,T,F,F,F,F,F
K172460,F,F,F,F,F,F,F,T,T,T,T,F
K172470,T,T,T,T,F,F,F,F,T,T,F,F
K172480,T,T,T,T,F,F,T,F,F,F,F,T
K172490,T,T,F,T,T,T,F,F,F,F,F,F
K172500,F,F,F,F,T,F,T,T,T,F,F,F
K172510,F,F,F,F,F,F,F,T,T,T,F,F
K172520,T,F,T,F,F,F,F,F,T,T,F,F
K172530,F,F,F,F,F,F,F,T,T,T,F,F
K172540,F,F,T,T,F,F,F,F,F,F,F,F
K172550,T,T,F,T,F,F,F,F,F,F,F,F
K172560,T,T,F,T,F,F,F,F,F,F,F,F
K172570,F,T,F,F,F,T,T,F,T,T,F,F
K172580,T,T,T,T,F,F,F,T,T,T,F,F
K172590,T,T,T,T,F,F,F,T,F,F,F,F
K172600,F,T,F,T,F,F,F,T,T,T,F,T
K172610,T,T,T,T,F,F,F,F,T,T,F,F
K172620,T,T,F,T,T,T,F,F,F,T,F,F
K172630,T,T,T,T,T,T,T,T,T,T,F,F
K172640,T,T,T,T,F,F,F,F,F,F,F,F
K172650,F,T,T,T,T,F,T,F,F,F,F,F
K172660,F,T,T,T,T,T,F,F,F,F,F,T
K172670,T,F,F,F,F,F,F,T,T,T,T,F
K172680,T,T,T,F,T,T,T,F,F,T,F,F
K172690,T,T,T,T,T,T,T,F,F,F,T,F
K172700,T,T,T,F,T,F,T,F,F,F,F,F
K172710,T,F,F,T,F,F,F,T,T,F,F,F
K172720,F,F,F,F,F,F,F,F,T,T,T,F
K172730,T,T,T,T,F,F,F,F,F,F,T,T
K172740,T,T,T,T,F,F,F,T,T,F,T,T
K172750,T,F,F,F,F,F,F,T,T,T,F,F
K172760,T,T,F,T,F,F,F,F,F,F,F,F
K172770,T,T,T,T,F,F,F,F,F,F,F,F
K172780,F,T,T,F,F,F,F,F,F,T,F,F
K172790,T,T,T,T,F,F,F,T,T,T,F,F
K172800,T,F,T,T,F,F,F,T,F,T,F,F
K172810,T,T,T,T,F,F,F,T,T,T,T,F
K172820,F,F,F,T,F,F,F,T,T,T,F,F
K172830,T,F,T,T,F,F,T,F,F,F,T,F
K172840,T,F,F,F,F,F,F,F,T,T,T,T
K172850,T,F,T,T,F,F,F,F,F,T,F,F
K172860,T,F,T,T,F,F,F,F,F,F,F,F
K172870,T,T,F,T,T,F,T,F,F,F,F,F
K172880,T,T,T,T,T,T,F,F,F,F,T,T
K172890,T,F,T,T,F,T,F,F,F,F,T,F
K172900,F,F,F,F,F,F,T,F,T,T,F,F
K172910,T,T,T,F,F,F,F,F,T,F,F,F
K172920,T,T,T,T,T,F,F,T,T,T,F,F
K172930,T,T,T,T,F,F,F,T,T,F,F,F
K172940,F,F,F,F,F,F,F,T,T,T,F,F
K172950,F,F,F,F,F,F,F,T,T,T,F,F
K172960,F,T,T,T,F,F,F,T,T,T,F,F
K172970,T,T,F,T,F,T,T,F,F,F,F,F
K172980,F,T,T,T,F,F,F,T,T,F,T,T
K172990,F,F,T,T,F,F,F,T,T,T,F,F
K173000,T,T,T,T,F,F,T,T,F,T,F,F
K173010,F,F,F,F,F,F,F,T,T,T,F,F
K173020,F,T,T,T,F,F,F,F,F,T,F,F
K173030,T,T,T,T,T,T,T,T,T,T,F,F
K173040,T,T,T,T,T,T,F,F,F,F,F,F
K173050,T,T,T,T,F,F,F,F,F,F,F,F
K173060,T,T,T,T,F,T,T,F,F,T,T,T
K173070,F,F,F,F,T,F,F,F,T,T,F,F
K173080,T,T,T,T,F,F,F,F,F,F,F,F
K173090,F,F,F,F,F,F,F,T,T,T,F,F
K173100,T,T,T,T,T,T,T,F,F,F,F,F
K173110,F,F,F,F,T,T,T,T,T,T,T,F
K173120,F,T,T,T,T,F,F,F,F,F,T,F
K173130,T,T,T,F,T,T,T,F,F,F,F,F
K173140,T,T,F,T,T,F,T,F,F,F,T,T
K173150,T,T,F,T,F,F,F,F,F,F,F,F
K173160,F,T,T,T,T,T,T,F,F,F,F,F
K173170,T,T,T,T,F,F,F,F,F,F,F,T
K173180,F,F,F,F,F,T,F,F,F,T,T,F
K173190,T,F,T,T,F,F,F,T,T,F,T,F
K173200,T,T,T,T,F,F,F,T,F,F,F,F
K173210,T,T,T,F,F,F,T,T,F,T,F,F
K173220,T,T,T,F,T,T,F,T,T,T,F,F
K173230,T,T,T,T,F,F,F,F,F,T,F,F
K173240,F,T,F,T,T,T,T,T,T,T,T,T
K173250,T,T,F,F,T,F,F,F,F,F,T,T
K173260,T,T,T,T,F,F,F,T,T,T,T,T
K173270,F,T,T,T,F,F,F,T,T,T,T,T
K173280,F,F,F,F,F,F,F,T,T,T,T,T
K173290,F,T,T,T,F,F,T,F,F,F,F,F
K173300,T,T,T,F,F,F,F,F,F,F,F,F
K173310,T,T,T,T,F,F,F,T,T,T,F,F
K173320,F,F,F,F,F,F,F,T,T,T,F,T
K173330,T,T,T,T,F,T,F,F,F,F,T,T
K173340,T,T,T,T,F,F,F,F,F,F,F,T
K173350,F,F,T,T,F,F,F,F,F,T,F,F
K173360,T,T,T,T,F,F,F,F,F,F,F,F
K173370,T,T,F,F,T,T,T,F,F,F,F,F
K173380,T,T,T,F,F,F,F,F,F,F,F,F
K173390,F,F,F,F,T,T,T,T,T,T,F,F
K173400,F,T,T,T,T,F,F,F,F,F,F,F
K173410,T,T,T,T,F,F,F,F,F,F,F,F
K173420,F,T,T,T,F,F,F,F,T,T,F,F
K173430,T,T,T,T,T,F,T,F,F,F,F,F
K173440,T,T,T,F,T,T,F,F,F,F,F,F
K173450,T,T,T,T,F,F,F,F,T,F,F,F
K173460,T,T,T,F,F,F,F,F,F,F,F,F
K173470,T,T,T,T,T,T,T,F,T,T,F,F
K173480,F,T,T,T,F,F,F,F,F,F,F,F
K173490,F,F,T,T,F,T,T,F,F,F,F,F
K173500,F,T,F,F,F,T,T,F,T,T,F,F
K173510,F,T,F,T,F,F,F,F,F,F,T,T
K173520,F,F,F,F,T,T,T,T,T,T,F,F
K173530,T,T,T,F,F,F,F,T,T,F,T,F
K173540,F,F,F,F,F,F,F,T,T,T,F,F
K173550,T,T,T,T,T,T,T,F,F,F,F,F
K173560,T,T,F,T,F,T,F,F,F,F,F,F
K173570,T,T,T,F,F,F,F,T,F,F,F,F
K173580,T,T,T,T,F,F,F,F,F,T,T,T
K173590,T,T,T,T,F,F,F,T,T,T,F,F
K173600,F,F,T,F,T,F,F,F,T,T,F,F
K173610,F,F,F,F,F,T,F,T,T,T,T,F
K173620,T,T,T,T,F,F,F,T,T,F,F,F
K173630,F,F,F,F,T,F,F,F,T,T,F,F
K173640,T,F,T,F,F,F,T,T,T,T,T,T
K173650,T,F,T,T,F,F,F,T,T,T,F,F
K173660,T,F,F,F,F,F,F,T,T,T,F,F
K173670,F,F,F,F,T,T,T,T,T,T,F,F
K173680,F,F,F,F,F,F,F,T,T,T,F,F
K173690,T,F,T,T,T,T,T,F,F,F,F,F
K173700,F,T,T,T,F,F,F,F,F,F,F,F
K173710,T,F,T,T,F,F,F,F,T,F,F,F
K173720,T,T,T,T,F,F,F,F,F,F,F,T
K173730,T,T,F,F,T,T,T,T,T,T,T,T
K173740,T,T,T,T,F,F,F,F,T,F,T,T
K173750,T,T,T,T,T,T,F,F,F,F,F,T
K173760,T,T,F,T,F,F,F,F,F,T,T,F
K173770,T,T,T,T,F,F,F,T,T,T,F,F
K173780,T,F,T,T,T,T,T,T,T,T,F,F
K173790,F,F,T,F,F,F,F,T,T,T,F,F
K173800,T,T,T,F,F,F,F,T,T,T,F,F
K173810,F,F,F,F,F,T,T,T,T,T,T,F
K173820,F,F,F,F,F,F,F,T,T,T,F,F
K173830,T,T,F,T,F,F,F,F,F,F,T,T
K173840,F,F,F,F,T,T,T,T,T,T,F,T
K173850,F,T,T,T,F,F,F,F,F,F,F,T
K173860,F,T,T,T,F,F,F,F,F,T,T,F
K173870,T,T,T,T,T,T,T,F,F,F,F,F
K173880,T,F,T,T,F,F,F,T,F,T,F,F
K173890,T,T,T,T,T,T,T,T,T,F,F,F
K173900,F,T,F,T,F,F,F,F,F,F,F,F
K173910,T,T,T,F,T,T,F,T,T,T,F,F
K173920,F,T,T,T,T,T,T,F,F,F,F,F
K173930,F,T,T,F,F,F,F,F,F,F,T,T
K173940,T,T,T,T,F,F,F,T,T,T,F,F
K173950,T,T,T,F,F,T,F,F,F,F,F,F
K173960,F,F,F,T,T,F,T,F,F,F,T,T
K173970,F,T,T,T,F,F,F,F,F,F,T,T
K173980,F,T,T,F,F,F,F,T,T,T,F,F
K173990,F,T,T,F,F,F,F,F,F,T,T,T
K174000,T,T,T,F,T,T,T,F,F,F,F,F
K174010,T,T,F,T,F,F,F,T,F,T,F,F
K174020,T,T,T,T,F,F,F,F,T,F,F,F
K174030,T,T,T,F,F,F,F,F,F,F,F,F
K174040,T,T,T,F,F,T,F,F,F,F,F,T
K174050,T,T,F,T,F,F,F,F,F,F,F,F
K174060,T,F,T,T,F,F,F,F,F,F,F,F
K174070,F,F,F,F,F,F,F,F,T,T,F,T
K174080,T,T,F,T,F,F,F,T,T,T,T,T
K174090,T,T,T,T,F,T,T,T,T,F,F,F
K174100,T,T,T,F,F,F,F,F,F,F,F,F
K174110,F,F,F,F,F,T,T,T,T,T,F,F
K174120,T,T,T,F,T,F,F,F,F,F,F,F
K174130,F,T,T,T,F,F,F,F,F,F,F,F
K174140,T,T,T,T,F,F,F,F,F,F,F,F
K174150,T,T,T,T,T,T,F,F,F,F,T,T
K174160,T,T,T,T,F,F,F,F,F,F,T,F
K174170,F,F,F,F,F,F,T,T,T,T,T,F
K174180,T,F,T,T,F,F,F,T,T,F,T,F
K174190,F,F,F,F,F,T,F,T,T,T,F,F
K174200,T,T,T,F,F,F,F,F,F,F,T,F
K174210,F,T,T,T,F,F,F,F,F,F,F,F
K174220,T,T,T,T,F,F,F,F,F,F,F,F
K174230,F,T,T,T,F,F,F,T,T,T,F,F
K174240,T,T,F,T,F,F,F,F,F,F,F,F
K174250,T,T,T,F,F,F,F,F,F,F,F,F
K174260,T,T,T,F,F,F,F,T,F,F,F,T
K174270,T,T,T,F,F,F,F,F,F,F,T,T
K174280,F,T,F,F,F,F,T,T,T,T,F,F
K174290,T,T,T,T,F,T,F,T,F,F,F,F
K174300,F,F,F,F,F,F,F,T,T,T,F,F
K174310,F,T,T,T,F,F,F,T,F,F,F,T
K174320,T,T,T,T,F,F,F,F,F,F,T,T
K174330,F,T,T,T,F,F,F,T,F,T,T,T
K174340,T,T,T,T,F,F,F,F,F,F,T,T
K174350,T,T,F,T,F,F,F,F,F,F,T,F
K174360,T,T,F,T,F,F,F,F,F,F,F,F
K174370,T,T,T,T,T,F,F,F,F,F,F,F
K174380,T,T,T,F,F,F,F,F,F,F,T,T
K174390,T,T,F,T,F,F,F,F,F,F,F,F
K174400,T,T,T,T,F,F,F,F,F,F,F,F
K174410,T,T,T,T,F,F,F,F,T,F,F,T
K174420,T,F,T,T,F,F,F,F,F,F,F,T
K174430,T,T,T,T,T,T,F,F,F,F,T,T
K174440,T,T,T,F,T,T,T,F,F,F,F,T
K174450,T,T,T,T,F,F,F,F,F,F,T,T
K174460,F,T,T,F,F,F,F,F,F,F,T,F
K174470,F,F,F,F,F,F,F,T,T,T,F,F
K174480,T,T,T,F,T,T,T,F,F,F,F,F
K174490,T,F,T,T,F,F,F,F,F,F,F,F
K174500,F,F,F,F,F,F,F,T,T,T,T,T
K174510,T,T,T,T,F,F,F,F,T,F,F,F
K174520,T,T,T,T,T,T,T,F,F,F,T,F
K174530,T,T,T,T,F,F,F,T,T,T,F,F
K174540,T,T,F,T,F,F,F,T,T,T,T,T
K174550,F,F,T,F,F,F,F,T,T,T,T,T
K174560,T,T,T,T,F,F,F,F,F,F,T,T
K174570,T,T,T,T,F,F,F,F,F,F,F,T
K174580,T,F,T,T,F,F,F,F,F,F,T,F
K174590,T,T,F,T,F,F,F,F,F,F,F,F
K174600,T,T,F,F,T,F,F,T,T,T,T,F
K174610,F,F,F,F,F,F,F,T,T,T,F,F
K174620,F,T,T,T,F,F,F,F,F,F,T,T
K174630,T,F,T,T,F,T,F,F,F,F,T,T
K174640,F,F,F,T,T,F,F,T,T,T,F,T
K174650,F,F,F,F,F,F,F,T,T,T,T,T
K174660,T,T,T,T,T,T,T,F,F,F,F,F
K174670,F,F,F,F,F,F,F,F,T,T,F,F
K174680,T,T,T,F,T,T,T,T,T,T,F,F
K174690,T,F,F,T,T,T,T,F,T,T,T,F
K174700,T,T,F,T,F,F,F,F,F,F,F,F
K174710,T,T,T,T,F,F,F,T,T,T,F,F
K174720,T,T,T,T,F,T,T,T,T,T,F,F
K174730,F,F,F,F,F,F,F,T,T,T,F,F
K174740,T,F,T,T,F,F,F,F,F,F,F,F
K174750,T,T,T,T,F,F,T,F,F,F,F,T
K174760,T,T,T,T,F,F,F,F,F,F,T,T
K174770,T,T,T,F,F,F,F,T,F,F,F,F
K174780,T,T,T,F,F,F,F,F,F,F,T,T
K174790,F,T,T,T,T,T,T,F,F,F,T,T
K174800,F,F,F,F,F,F,F,T,T,T,T,T
K174810,T,T,T,T,F,F,F,F,F,F,F,F
K174820,T,T,T,T,T,T,F,F,T,F,F,T
K174830,F,F,F,F,T,T,F,T,T,T,F,F
K174840,T,T,T,T,F,F,F,T,T,T,F,F
K174850,F,F,F,F,F,F,F,T,T,T,F,F
K174860,T,T,T,T,T,F,F,F,F,F,F,F
